4,8-Jan-94,All For Love,bryan adams,rod stewart,sting,,
4,15-Jan-94,All For Love,bryan adams,rod stewart,sting,,
4,22-Jan-94,All For Love,bryan adams,rod stewart,sting,,
4,29-Jan-94,All For Love,bryan adams,rod stewart,sting,,
4,5-Feb-94,All For Love,bryan adams,rod stewart,sting,,
4,12-Feb-94,All For Love,bryan adams,rod stewart,sting,,
3,12-Feb-94,Whatta Man,salt-n-pepa,en vogue,,,
4,19-Feb-94,All For Love,bryan adams,rod stewart,sting,,
3,19-Feb-94,Whatta Man,salt-n-pepa,en vogue,,,
3,26-Feb-94,Whatta Man,salt-n-pepa,en vogue,,,
4,26-Feb-94,All For Love,bryan adams,rod stewart,sting,,
3,5-Mar-94,Whatta Man,salt-n-pepa,en vogue,,,
4,5-Mar-94,All For Love,bryan adams,rod stewart,sting,,
3,12-Mar-94,Whatta Man,salt-n-pepa,en vogue,,,
4,12-Mar-94,All For Love,bryan adams,rod stewart,sting,,
3,19-Mar-94,Whatta Man,salt-n-pepa,en vogue,,,
3,26-Mar-94,Whatta Man,salt-n-pepa,en vogue,,,
3,2-Apr-94,Whatta Man,salt-n-pepa,en vogue,,,
3,9-Apr-94,Whatta Man,salt-n-pepa,en vogue,,,
3,16-Apr-94,Whatta Man,salt-n-pepa,en vogue,,,
3,23-Apr-94,Whatta Man,salt-n-pepa,en vogue,,,
3,30-Jul-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,6-Aug-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,13-Aug-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,20-Aug-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,27-Aug-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,3-Sep-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,10-Sep-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,17-Sep-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,24-Sep-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,1-Oct-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,8-Oct-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,15-Oct-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,22-Oct-94,Wild Night,john mellencamp,me shell ndegeocello,,,
3,20-May-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,27-May-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,3-Jun-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,10-Jun-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,17-Jun-95,"Scream/Childhood (From ""Free Willy 2"")",michael jackson,janet jackson,,,
3,17-Jun-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,24-Jun-95,"Scream/Childhood (From ""Free Willy 2"")",michael jackson,janet jackson,,,
3,24-Jun-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,1-Jul-95,"Scream/Childhood (From ""Free Willy 2"")",michael jackson,janet jackson,,,
3,1-Jul-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,8-Jul-95,"Scream/Childhood (From ""Free Willy 2"")",michael jackson,janet jackson,,,
3,8-Jul-95,I'll Be There For You/You're All I Need To Get By,method man,mary j. blige,,,
3,15-Jul-95,"Scream/Childhood (From ""Free Willy 2"")",michael jackson,janet jackson,,,
3,22-Jul-95,"Scream/Childhood (From ""Free Willy 2"")",michael jackson,janet jackson,,,
3,5-Aug-95,Someone To Love,jon b.,babyface,,,
3,26-Aug-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,2-Sep-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,9-Sep-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,16-Sep-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,23-Sep-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,30-Sep-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,7-Oct-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,14-Oct-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,21-Oct-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,28-Oct-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,4-Nov-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,11-Nov-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,18-Nov-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,25-Nov-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,2-Dec-95,One Sweet Day,mariah carey,boyz ii men,,,
3,2-Dec-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,9-Dec-95,One Sweet Day,mariah carey,boyz ii men,,,
3,9-Dec-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,16-Dec-95,One Sweet Day,mariah carey,boyz ii men,,,
3,16-Dec-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,23-Dec-95,One Sweet Day,mariah carey,boyz ii men,,,
3,23-Dec-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,30-Dec-95,One Sweet Day,mariah carey,boyz ii men,,,
3,30-Dec-95,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,6-Jan-96,One Sweet Day,mariah carey,boyz ii men,,,
3,6-Jan-96,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,13-Jan-96,One Sweet Day,mariah carey,boyz ii men,,,
3,13-Jan-96,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,20-Jan-96,One Sweet Day,mariah carey,boyz ii men,,,
3,20-Jan-96,"Gangsta's Paradise (From ""Dangerous Minds"")",coolio,l.v.,,,
3,27-Jan-96,One Sweet Day,mariah carey,boyz ii men,,,
3,3-Feb-96,One Sweet Day,mariah carey,boyz ii men,,,
3,10-Feb-96,One Sweet Day,mariah carey,boyz ii men,,,
3,17-Feb-96,One Sweet Day,mariah carey,boyz ii men,,,
3,24-Feb-96,One Sweet Day,mariah carey,boyz ii men,,,
3,2-Mar-96,One Sweet Day,mariah carey,boyz ii men,,,
3,9-Mar-96,One Sweet Day,mariah carey,boyz ii men,,,
3,9-Mar-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,16-Mar-96,One Sweet Day,mariah carey,boyz ii men,,,
3,16-Mar-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,23-Mar-96,One Sweet Day,mariah carey,boyz ii men,,,
3,23-Mar-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,30-Mar-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,30-Mar-96,One Sweet Day,mariah carey,boyz ii men,,,
3,6-Apr-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,6-Apr-96,One Sweet Day,mariah carey,boyz ii men,,,
3,13-Apr-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,20-Apr-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,20-Apr-96,"Count On Me (From ""Waiting To Exhale"")",whitney houston,cece winans,,,
3,27-Apr-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,27-Apr-96,"Count On Me (From ""Waiting To Exhale"")",whitney houston,cece winans,,,
3,4-May-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,4-May-96,"Count On Me (From ""Waiting To Exhale"")",whitney houston,cece winans,,,
3,11-May-96,"Count On Me (From ""Waiting To Exhale"")",whitney houston,cece winans,,,
3,11-May-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,18-May-96,"Count On Me (From ""Waiting To Exhale"")",whitney houston,cece winans,,,
3,18-May-96,Down Low (Nobody Has To Know),r. kelly,ronald isley,,,
3,25-May-96,"Count On Me (From ""Waiting To Exhale"")",whitney houston,cece winans,,,
3,1-Jun-96,"Count On Me (From ""Waiting To Exhale"")",whitney houston,cece winans,,,
3,1-Jun-96,"Keep On, Keepin' On (From ""Sunset Park"")",mc lyte,xscape,,,
3,15-Jun-96,"Theme From Mission: Impossible (From ""Mission: Impossible"")",adam clayton,larry mullen,,,
4,22-Jun-96,How Do U Want It/California Love,2pac,kc,jojo,,
3,22-Jun-96,"Theme From Mission: Impossible (From ""Mission: Impossible"")",adam clayton,larry mullen,,,
4,29-Jun-96,How Do U Want It/California Love,2pac,kc,jojo,,
3,29-Jun-96,"Theme From Mission: Impossible (From ""Mission: Impossible"")",adam clayton,larry mullen,,,
4,6-Jul-96,How Do U Want It/California Love,2pac,kc,jojo,,
3,6-Jul-96,"Theme From Mission: Impossible (From ""Mission: Impossible"")",adam clayton,larry mullen,,,
4,13-Jul-96,How Do U Want It/California Love,2pac,kc,jojo,,
4,20-Jul-96,How Do U Want It/California Love,2pac,kc,jojo,,
4,27-Jul-96,How Do U Want It/California Love,2pac,kc,jojo,,
4,3-Aug-96,How Do U Want It/California Love,2pac,kc,jojo,,
4,10-Aug-96,How Do U Want It/California Love,2pac,kc,jojo,,
4,17-Aug-96,How Do U Want It/California Love,2pac,kc,jojo,,
4,24-Aug-96,How Do U Want It/California Love,2pac,kc,jojo,,
4,5-Oct-96,How Do U Want It/California Love,2pac,kc,jojo,,
3,19-Oct-96,No Diggity,blackstreet,dr. dre,,,
3,26-Oct-96,No Diggity,blackstreet,dr. dre,,,
6,26-Oct-96,This Is For The Lover In You,babyface,ll cool j,howard hewett,jody watley,jef
3,2-Nov-96,No Diggity,blackstreet,dr. dre,,,
6,2-Nov-96,This Is For The Lover In You,babyface,ll cool j,howard hewett,jody watley,jef
3,9-Nov-96,No Diggity,blackstreet,dr. dre,,,
6,9-Nov-96,This Is For The Lover In You,babyface,ll cool j,howard hewett,jody watley,jef
3,9-Nov-96,Nobody,keith sweat,athena cage,,,
3,16-Nov-96,No Diggity,blackstreet,dr. dre,,,
3,16-Nov-96,Nobody,keith sweat,athena cage,,,
6,16-Nov-96,This Is For The Lover In You,babyface,ll cool j,howard hewett,jody watley,jef
3,23-Nov-96,No Diggity,blackstreet,dr. dre,,,
3,23-Nov-96,Nobody,keith sweat,athena cage,,,
6,23-Nov-96,This Is For The Lover In You,babyface,ll cool j,howard hewett,jody watley,jef
3,30-Nov-96,No Diggity,blackstreet,dr. dre,,,
3,30-Nov-96,Nobody,keith sweat,athena cage,,,
3,7-Dec-96,No Diggity,blackstreet,dr. dre,,,
3,7-Dec-96,Nobody,keith sweat,athena cage,,,
3,7-Dec-96,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",barbra streisand,bryan adams,,,
3,14-Dec-96,No Diggity,blackstreet,dr. dre,,,
3,14-Dec-96,Nobody,keith sweat,athena cage,,,
3,14-Dec-96,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",barbra streisand,bryan adams,,,
3,21-Dec-96,No Diggity,blackstreet,dr. dre,,,
3,21-Dec-96,Nobody,keith sweat,athena cage,,,
3,21-Dec-96,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",barbra streisand,bryan adams,,,
3,28-Dec-96,No Diggity,blackstreet,dr. dre,,,
3,28-Dec-96,Nobody,keith sweat,athena cage,,,
3,28-Dec-96,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",barbra streisand,bryan adams,,,
3,4-Jan-97,No Diggity,blackstreet,dr. dre,,,
3,4-Jan-97,Nobody,keith sweat,athena cage,,,
3,11-Jan-97,Nobody,keith sweat,athena cage,,,
3,11-Jan-97,No Diggity,blackstreet,dr. dre,,,
3,18-Jan-97,Nobody,keith sweat,athena cage,,,
3,18-Jan-97,No Diggity,blackstreet,dr. dre,,,
3,25-Jan-97,Nobody,keith sweat,athena cage,,,
3,25-Jan-97,No Diggity,blackstreet,dr. dre,,,
3,1-Feb-97,Nobody,keith sweat,athena cage,,,
3,1-Feb-97,No Diggity,blackstreet,dr. dre,,,
3,8-Feb-97,Nobody,keith sweat,athena cage,,,
3,8-Feb-97,Can t Nobody Hold Me Down,puff daddy,mase,,,
3,8-Feb-97,No Diggity,blackstreet,dr. dre,,,
3,15-Feb-97,Can t Nobody Hold Me Down,puff daddy,mase,,,
3,15-Feb-97,Nobody,keith sweat,athena cage,,,
3,15-Feb-97,No Diggity,blackstreet,dr. dre,,,
3,22-Feb-97,Can t Nobody Hold Me Down,puff daddy,mase,,,
3,22-Feb-97,Nobody,keith sweat,athena cage,,,
3,1-Mar-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,1-Mar-97,Nobody,keith sweat,athena cage,,,
3,8-Mar-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,8-Mar-97,Nobody,keith sweat,athena cage,,,
3,15-Mar-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,22-Mar-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,29-Mar-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,29-Mar-97,I'll Be,foxy brown,jay-z,,,
3,5-Apr-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,5-Apr-97,I'll Be,foxy brown,jay-z,,,
3,12-Apr-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,12-Apr-97,I'll Be,foxy brown,jay-z,,,
3,19-Apr-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,19-Apr-97,I'll Be,foxy brown,jay-z,,,
3,26-Apr-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,26-Apr-97,Hard To Say I'm Sorry,az yet,peter cetera,,,
3,3-May-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,3-May-97,Hard To Say I'm Sorry,az yet,peter cetera,,,
3,3-May-97,My Baby Daddy,b-rock,the bizz,,,
3,10-May-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,10-May-97,Hard To Say I'm Sorry,az yet,peter cetera,,,
3,17-May-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,17-May-97,Hard To Say I'm Sorry,az yet,peter cetera,,,
3,24-May-97,Can't Nobody Hold Me Down,puff daddy,mase,,,
3,7-Jun-97,It's Your Love,tim mcgraw,faith hill,,,
3,7-Jun-97,Hard To Say I'm Sorry,az yet,peter cetera,,,
4,14-Jun-97,I'll Be Missing You,puff daddy,faith evans,112,,
3,14-Jun-97,It's Your Love,tim mcgraw,faith hill,,,
4,21-Jun-97,I'll Be Missing You,puff daddy,faith evans,112,,
3,21-Jun-97,It's Your Love,tim mcgraw,faith hill,,,
3,28-Jun-97,It s Your Love,tim mcgraw,faith hill,,,
3,5-Jul-97,It s Your Love,tim mcgraw,faith hill,,,
3,19-Jul-97,It s Your Love,tim mcgraw,faith hill,,,
3,2-Aug-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,,,
3,9-Aug-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,,,
5,9-Aug-97,Not Tonight,lil  kim,da brat,left eye,missy elliott,
4,16-Aug-97,I'll Be Missing You,puff daddy,faith evans,112,,
4,16-Aug-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
6,16-Aug-97,Not Tonight,lil' kim,da brat,left eye,missy elliott,angie mar
4,23-Aug-97,I'll Be Missing You,puff daddy,faith evans,112,,
4,23-Aug-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
6,23-Aug-97,Not Tonight,lil' kim,da brat,left eye,missy elliott,angie mar
4,30-Aug-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
4,30-Aug-97,I'll Be Missing You,puff daddy,faith evans,112,,
6,30-Aug-97,Not Tonight,lil' kim,da brat,left eye,missy elliott,angie mar
4,6-Sep-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
4,6-Sep-97,I'll Be Missing You,puff daddy,faith evans,112,,
6,6-Sep-97,Not Tonight,lil' kim,da brat,left eye,missy elliott,angie mar
4,13-Sep-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
4,13-Sep-97,I'll Be Missing You,puff daddy,faith evans,112,,
4,20-Sep-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
4,20-Sep-97,I'll Be Missing You,puff daddy,faith evans,112,,
4,27-Sep-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
4,27-Sep-97,I'll Be Missing You,puff daddy,faith evans,112,,
4,4-Oct-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
4,4-Oct-97,I'll Be Missing You,puff daddy,faith evans,112,,
4,11-Oct-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
3,18-Oct-97,All Cried Out,allure,112,,,
4,18-Oct-97,Mo Money Mo Problems,the notorious b.i.g.,puff daddy,mase,,
3,25-Oct-97,All Cried Out,allure,112,,,
4,25-Oct-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
3,1-Nov-97,All Cried Out,allure,112,,,
4,1-Nov-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
3,8-Nov-97,All Cried Out,allure,112,,,
4,8-Nov-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
3,15-Nov-97,All Cried Out,allure,112,,,
4,15-Nov-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
3,22-Nov-97,All Cried Out,allure,112,,,
4,22-Nov-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
4,29-Nov-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
3,29-Nov-97,All Cried Out,allure,112,,,
4,6-Dec-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
3,6-Dec-97,All Cried Out,allure,112,,,
4,13-Dec-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
5,13-Dec-97,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
4,20-Dec-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
5,20-Dec-97,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,27-Dec-97,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
4,27-Dec-97,My Love Is The Shhh!,somethin' for the people,trina,tamara,,
5,3-Jan-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,10-Jan-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,17-Jan-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,24-Jan-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,31-Jan-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,7-Feb-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,14-Feb-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
5,21-Feb-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
3,21-Feb-98,What You Want,mase,total,,,
5,28-Feb-98,Been Around The World,puff daddy,the family,the notorious b.i.g.,mase,
3,7-Mar-98,What You Want,mase,total,,,
3,14-Mar-98,What You Want,mase,total,,,
3,21-Mar-98,What You Want,mase,total,,,
4,28-Mar-98,Let's Ride,montell jordan,master p,silkk the shocker,,
3,28-Mar-98,What You Want,mase,total,,,
4,4-Apr-98,Let's Ride,montell jordan,master p,silkk the shocker,,
4,11-Apr-98,Let's Ride,montell jordan,master p,silkk the shocker,,
3,11-Apr-98,Romeo And Juliet,sylk-e. fyne,chill,,,
3,18-Apr-98,Let s Ride,montell jordan,master p,,,
3,18-Apr-98,Romeo And Juliet,sylk-e. fyne,chill,,,
3,25-Apr-98,Let s Ride,montell jordan,master p,,,
3,25-Apr-98,Romeo And Juliet,sylk-e. fyne,chill,,,
3,2-May-98,Let s Ride,montell jordan,master p,,,
3,2-May-98,Romeo And Juliet,sylk-e. fyne,chill,,,
3,9-May-98,Let s Ride,montell jordan,master p,,,
3,16-May-98,Let s Ride,montell jordan,master p,,,
3,23-May-98,I Get Lonely,janet,blackstreet,,,
3,30-May-98,I Get Lonely,janet,blackstreet,,,
3,6-Jun-98,I Get Lonely,janet,blackstreet,,,
3,13-Jun-98,I Get Lonely,janet,blackstreet,,,
3,20-Jun-98,I Get Lonely,janet,blackstreet,,,
3,27-Jun-98,I Get Lonely,janet,blackstreet,,,
3,27-Jun-98,Come With Me,puff daddy,jimmy page,,,
3,4-Jul-98,Come With Me,puff daddy,jimmy page,,,
3,4-Jul-98,I Get Lonely,janet,blackstreet,,,
3,11-Jul-98,Come With Me,puff daddy,jimmy page,,,
3,18-Jul-98,Come With Me,puff daddy,jimmy page,,,
3,18-Jul-98,Make It Hot,nicole,"missy ""misdemeanor"" elliott",,,
3,25-Jul-98,Come With Me,puff daddy,jimmy page,,,
3,25-Jul-98,Make It Hot,nicole,"missy ""misdemeanor"" elliott",,,
3,1-Aug-98,Make It Hot,nicole,"missy ""misdemeanor"" elliott",,,
3,1-Aug-98,Come With Me,puff daddy,jimmy page,,,
3,8-Aug-98,Make It Hot,nicole,"missy ""misdemeanor"" elliott",,,
3,8-Aug-98,Come With Me,puff daddy,jimmy page,,,
3,15-Aug-98,The Boy Is Mine,brandy,monica,,,
4,15-Aug-98,Make It Hot,nicole,"missy ""misdemeanor"" elliott",mocha,,
3,15-Aug-98,Come With Me,puff daddy,jimmy page,,,
3,22-Aug-98,Make It Hot,nicole,"missy ""misdemeanor"" elliott",,,
3,12-Sep-98,The Boy Is Mine,brandy,monica,,,
3,12-Sep-98,Lookin' At Me,mase,puff daddy,,,
3,19-Sep-98,The Boy Is Mine,brandy,monica,,,
3,19-Sep-98,Lookin' At Me,mase,puff daddy,,,
3,26-Sep-98,The Boy Is Mine,brandy,monica,,,
