date,rank,title,artist,collab
32180,1,I m Too Sexy,Right Said Fred,0
32180,2,I Love Your Smile,Shanice,0
32180,3,Don t Let The Sun Go Down On Me,George Michael/Elton John,1
32180,4,Diamonds And Pearls,Prince And The N.P.G.,1
32180,5,All 4 Love,Color Me Badd,0
32180,6,Smells Like Teen Spirit,Nirvana,0
32180,7,Can t Let Go,Mariah Carey,0
32180,8,To Be With You,Mr. Big,0
32180,9,Finally,CeCe Peniston,0
32180,10,Tell Me What You Want Me To Do,Tevin Campbell,0
32187,1,I m Too Sexy,Right Said Fred,0
32187,2,I Love Your Smile,Shanice,0
32187,3,Diamonds And Pearls,Prince And The N.P.G.,1
32187,4,Don t Let The Sun Go Down On Me,George Michael/Elton John,1
32187,5,To Be With You,Mr. Big,0
32187,6,All 4 Love,Color Me Badd,0
32187,7,Tell Me What You Want Me To Do,Tevin Campbell,0
32187,8,Remember The Time,Michael Jackson,0
32187,9,Smells Like Teen Spirit,Nirvana,0
32187,10,Can t Let Go,Mariah Carey,0
32194,1,I m Too Sexy,Right Said Fred,0
32194,2,To Be With You,Mr. Big,0
32194,3,I Love Your Smile,Shanice,0
32194,4,Diamonds And Pearls,Prince And The N.P.G.,1
32194,5,Remember The Time,Michael Jackson,0
32194,6,Don t Let The Sun Go Down On Me,George Michael/Elton John,1
32194,7,Tell Me What You Want Me To Do,Tevin Campbell,0
32194,8,Smells Like Teen Spirit,Nirvana,0
32194,9,All 4 Love,Color Me Badd,0
32194,10,Finally,CeCe Peniston,0
32201,1,To Be With You,Mr. Big,0
32201,2,I m Too Sexy,Right Said Fred,0
32201,3,I Love Your Smile,Shanice,0
32201,4,Remember The Time,Michael Jackson,0
32201,5,Diamonds And Pearls,Prince And The N.P.G.,1
32201,6,Tell Me What You Want Me To Do,Tevin Campbell,0
32201,7,Don t Let The Sun Go Down On Me,George Michael/Elton John,1
32201,8,Masterpiece,Atlantic Starr,0
32201,9,Smells Like Teen Spirit,Nirvana,0
32201,10,All 4 Love,Color Me Badd,0
32208,1,To Be With You,Mr. Big,0
32208,2,I m Too Sexy,Right Said Fred,0
32208,3,Remember The Time,Michael Jackson,0
32208,4,I Love Your Smile,Shanice,0
32208,5,Save The Best For Last,Vanessa Williams,0
32208,6,Tears In Heaven,Eric Clapton,0
32208,7,Diamonds And Pearls,Prince And The N.P.G.,1
32208,8,Masterpiece,Atlantic Starr,0
32208,9,Tell Me What You Want Me To Do,Tevin Campbell,0
32208,10,Good For Me,Amy Grant,0
32215,1,To Be With You,Mr. Big,0
32215,2,I m Too Sexy,Right Said Fred,0
32215,3,Remember The Time,Michael Jackson,0
32215,4,Save The Best For Last,Vanessa Williams,0
32215,5,Tears In Heaven,Eric Clapton,0
32215,6,I Love Your Smile,Shanice,0
32215,7,Masterpiece,Atlantic Starr,0
32215,8,Tell Me What You Want Me To Do,Tevin Campbell,0
32215,9,Diamonds And Pearls,Prince And The N.P.G.,1
32215,10,Good For Me,Amy Grant,0
32222,1,Save The Best For Last,Vanessa Williams,0
32222,2,To Be With You,Mr. Big,0
32222,3,Tears In Heaven,Eric Clapton,0
32222,4,Remember The Time,Michael Jackson,0
32222,5,I m Too Sexy,Right Said Fred,0
32222,6,Masterpiece,Atlantic Starr,0
32222,7,I Love Your Smile,Shanice,0
32222,8,Good For Me,Amy Grant,0
32222,9,I Can t Dance,Genesis,0
32222,10,Breakin  My Heart (Pretty Brown Eyes),Mint Condition,0
32229,1,Save The Best For Last,Vanessa Williams,0
32229,2,Tears In Heaven,Eric Clapton,0
32229,3,Remember The Time,Michael Jackson,0
32229,4,To Be With You,Mr. Big,0
32229,5,I m Too Sexy,Right Said Fred,0
32229,6,Masterpiece,Atlantic Starr,0
32229,7,Breakin  My Heart (Pretty Brown Eyes),Mint Condition,0
32229,8,I Can t Dance,Genesis,0
32229,9,I Love Your Smile,Shanice,0
32229,10,Make It Happen,Mariah Carey,0
32236,1,Save The Best For Last,Vanessa Williams,0
32236,2,Tears In Heaven,Eric Clapton,0
32236,3,Remember The Time,Michael Jackson,0
32236,4,Masterpiece,Atlantic Starr,0
32236,5,To Be With You,Mr. Big,0
32236,6,I m Too Sexy,Right Said Fred,0
32236,7,Breakin  My Heart (Pretty Brown Eyes),Mint Condition,0
32236,8,Make It Happen,Mariah Carey,0
32236,9,I Can t Dance,Genesis,0
32236,10,Beauty And The Beast,Celine Dion And Peabo Bryson,1
32243,1,Save The Best For Last,Vanessa Williams,0
32243,2,Tears In Heaven,Eric Clapton,0
32243,3,Masterpiece,Atlantic Starr,0
32243,4,Remember The Time,Michael Jackson,0
32243,5,Make It Happen,Mariah Carey,0
32243,6,Breakin  My Heart (Pretty Brown Eyes),Mint Condition,0
32243,7,I Can t Dance,Genesis,0
32243,8,I m Too Sexy,Right Said Fred,0
32243,9,Ain t 2 Proud 2 Beg,TLC,0
32243,10,Bohemian Rhapsody,Queen,0
32250,1,Save The Best For Last,Vanessa Williams,0
32250,2,Tears In Heaven,Eric Clapton,0
32250,3,Jump,Kris Kross,0
32250,4,Bohemian Rhapsody,Queen,0
32250,5,Masterpiece,Atlantic Starr,0
32250,6,Make It Happen,Mariah Carey,0
32250,7,Ain t 2 Proud 2 Beg,TLC,0
32250,8,My Lovin  (You re Never Gonna Get It),En Vogue,0
32250,9,Beauty And The Beast,Celine Dion And Peabo Bryson,1
32250,10,Breakin  My Heart (Pretty Brown Eyes),Mint Condition,0
32257,1,Jump,Kris Kross,0
32257,2,Save The Best For Last,Vanessa Williams,0
32257,3,Tears In Heaven,Eric Clapton,0
32257,4,Bohemian Rhapsody,Queen,0
32257,5,My Lovin  (You re Never Gonna Get It),En Vogue,0
32257,6,Ain t 2 Proud 2 Beg,TLC,0
32257,7,Make It Happen,Mariah Carey,0
32257,8,Masterpiece,Atlantic Starr,0
32257,9,Hazard,Richard Marx,0
32257,10,Live And Learn,Joe Public,0
32264,1,Jump,Kris Kross,0
32264,2,Save The Best For Last,Vanessa Williams,0
32264,3,Tears In Heaven,Eric Clapton,0
32264,4,Bohemian Rhapsody,Queen,0
32264,5,My Lovin  (You re Never Gonna Get It),En Vogue,0
32264,6,Ain t 2 Proud 2 Beg,TLC,0
32264,7,Make It Happen,Mariah Carey,0
32264,8,Live And Learn,Joe Public,0
32264,9,Everything About You,Ugly Kid Joe,0
32264,10,Hazard,Richard Marx,0
32271,1,Jump,Kris Kross,0
32271,2,Bohemian Rhapsody,Queen,0
32271,3,Save The Best For Last,Vanessa Williams,0
32271,4,Tears In Heaven,Eric Clapton,0
32271,5,My Lovin  (You re Never Gonna Get It),En Vogue,0
32271,6,Live And Learn,Joe Public,0
32271,7,Ain t 2 Proud 2 Beg,TLC,0
32271,8,Under The Bridge,Red Hot Chili Peppers,0
32271,9,Everything About You,Ugly Kid Joe,0
32271,10,Make It Happen,Mariah Carey,0
32278,1,Jump,Kris Kross,0
32278,2,My Lovin  (You re Never Gonna Get It),En Vogue,0
32278,3,Bohemian Rhapsody,Queen,0
32278,4,Save The Best For Last,Vanessa Williams,0
32278,5,Live And Learn,Joe Public,0
32278,6,Under The Bridge,Red Hot Chili Peppers,0
32278,7,Tears In Heaven,Eric Clapton,0
32278,8,Ain t 2 Proud 2 Beg,TLC,0
32278,9,Everything About You,Ugly Kid Joe,0
32278,10,One,U2,0
32285,1,Jump,Kris Kross,0
32285,2,My Lovin  (You re Never Gonna Get It),En Vogue,0
32285,3,Under The Bridge,Red Hot Chili Peppers,0
32285,4,Live And Learn,Joe Public,0
32285,5,Bohemian Rhapsody,Queen,0
32285,6,Tears In Heaven,Eric Clapton,0
32285,7,Save The Best For Last,Vanessa Williams,0
32285,8,Ain t 2 Proud 2 Beg,TLC,0
32285,9,Everything About You,Ugly Kid Joe,0
32285,10,In The Closet,Michael Jackson,0
32292,1,Jump,Kris Kross,0
32292,2,My Lovin  (You re Never Gonna Get It),En Vogue,0
32292,3,Under The Bridge,Red Hot Chili Peppers,0
32292,4,Live And Learn,Joe Public,0
32292,5,Baby Got Back,Sir Mix-A-Lot,0
32292,6,In The Closet,Michael Jackson,0
32292,7,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0
32292,8,Ain t 2 Proud 2 Beg,TLC,0
32292,9,Bohemian Rhapsody,Queen,0
32292,10,Save The Best For Last,Vanessa Williams,0
32299,1,Jump,Kris Kross,0
32299,2,Under The Bridge,Red Hot Chili Peppers,0
32299,3,My Lovin  (You re Never Gonna Get It),En Vogue,0
32299,4,I ll Be There,Mariah Carey,0
32299,5,Baby Got Back,Sir Mix-A-Lot,0
32299,6,Live And Learn,Joe Public,0
32299,7,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0
32299,8,In The Closet,Michael Jackson,0
32299,9,If You Asked Me To,Celine Dion,0
32299,10,Ain t 2 Proud 2 Beg,TLC,0
32306,1,Jump,Kris Kross,0
32306,2,I ll Be There,Mariah Carey,0
32306,3,Under The Bridge,Red Hot Chili Peppers,0
32306,4,Baby Got Back,Sir Mix-A-Lot,0
32306,5,My Lovin  (You re Never Gonna Get It),En Vogue,0
32306,6,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0
32306,7,Live And Learn,Joe Public,0
32306,8,If You Asked Me To,Celine Dion,0
32306,9,In The Closet,Michael Jackson,0
32306,10,The Best Things In Life Are Free,Luther Vandross And Janet Jackson,1
32313,1,I ll Be There,Mariah Carey,0
32313,2,Baby Got Back,Sir Mix-A-Lot,0
32313,3,Jump,Kris Kross,0
32313,4,Under The Bridge,Red Hot Chili Peppers,0
32313,5,My Lovin  (You re Never Gonna Get It),En Vogue,0
32313,6,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0
32313,7,If You Asked Me To,Celine Dion,0
32313,8,Achy Breaky Heart,Billy Ray Cyrus,0
32313,9,Tennessee,Arrested Development,0
32313,10,The Best Things In Life Are Free,Luther Vandross And Janet Jackson,1
32320,1,I ll Be There,Mariah Carey,0
32320,2,Baby Got Back,Sir Mix-A-Lot,0
32320,3,Under The Bridge,Red Hot Chili Peppers,0
32320,4,Jump,Kris Kross,0
32320,5,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0
32320,6,My Lovin  (You re Never Gonna Get It),En Vogue,0
32320,7,If You Asked Me To,Celine Dion,0
32320,8,Achy Breaky Heart,Billy Ray Cyrus,0
32320,9,Tennessee,Arrested Development,0
32320,10,The Best Things In Life Are Free,Luther Vandross And Janet Jackson,1
32327,1,Baby Got Back,Sir Mix-A-Lot,0
32327,2,I ll Be There,Mariah Carey,0
32327,3,Under The Bridge,Red Hot Chili Peppers,0
32327,4,Jump,Kris Kross,0
32327,5,If You Asked Me To,Celine Dion,0
32327,6,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0
32327,7,Achy Breaky Heart,Billy Ray Cyrus,0
32327,8,My Lovin  (You re Never Gonna Get It),En Vogue,0
32327,9,Tennessee,Arrested Development,0
32327,10,Wishing On A Star,The Cover Girls,0
32334,1,Baby Got Back,Sir Mix-A-Lot,0
32334,2,I ll Be There,Mariah Carey,0
32334,3,Under The Bridge,Red Hot Chili Peppers,0
32334,4,If You Asked Me To,Celine Dion,0
32334,5,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0
32334,6,Achy Breaky Heart,Billy Ray Cyrus,0
32334,7,Jump,Kris Kross,0
32334,8,Tennessee,Arrested Development,0
32334,9,My Lovin  (You re Never Gonna Get It),En Vogue,0
32334,10,Wishing On A Star,The Cover Girls,0
32341,1,Baby Got Back,Sir Mix-A-Lot,0
32341,2,I ll Be There,Mariah Carey,0
32341,3,Under The Bridge,Red Hot Chili Peppers,0
32341,4,Achy Breaky Heart,Billy Ray Cyrus,0
32341,5,Baby-Baby-Baby,TLC,0
32341,6,Tennessee,Arrested Development,0
32341,7,This Used To Be My Playground,Madonna,0
32341,8,If You Asked Me To,Celine Dion,0
32341,9,Wishing On A Star,The Cover Girls,0
32341,10,Just Another Day,Jon Secada,0
32348,1,Baby Got Back,Sir Mix-A-Lot,0
32348,2,This Used To Be My Playground,Madonna,0
32348,3,Baby-Baby-Baby,TLC,0
32348,4,Achy Breaky Heart,Billy Ray Cyrus,0
32348,5,I ll Be There,Mariah Carey,0
32348,6,Just Another Day,Jon Secada,0
32348,7,Life Is A Highway,Tom Cochrane,0
32348,8,Under The Bridge,Red Hot Chili Peppers,0
32348,9,Wishing On A Star,The Cover Girls,0
32348,10,If You Asked Me To,Celine Dion,0
32355,1,Baby Got Back,Sir Mix-A-Lot,0
32355,2,This Used To Be My Playground,Madonna,0
32355,3,Baby-Baby-Baby,TLC,0
32355,4,Achy Breaky Heart,Billy Ray Cyrus,0
32355,5,Just Another Day,Jon Secada,0
32355,6,November Rain,Guns N  Roses,0
32355,7,Life Is A Highway,Tom Cochrane,0
32355,8,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32355,9,Giving Him Something He Can Feel,En Vogue,0
32355,10,Wishing On A Star,The Cover Girls,0
32362,1,This Used To Be My Playground,Madonna,0
32362,2,Baby Got Back,Sir Mix-A-Lot,0
32362,3,Baby-Baby-Baby,TLC,0
32362,4,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32362,5,November Rain,Guns N  Roses,0
32362,6,Achy Breaky Heart,Billy Ray Cyrus,0
32362,7,Just Another Day,Jon Secada,0
32362,8,Life Is A Highway,Tom Cochrane,0
32362,9,Giving Him Something He Can Feel,En Vogue,0
32362,10,Too Funky,George Michael,0
32369,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32369,2,Baby-Baby-Baby,TLC,0
32369,3,This Used To Be My Playground,Madonna,0
32369,4,Baby Got Back,Sir Mix-A-Lot,0
32369,5,November Rain,Guns N  Roses,0
32369,6,Just Another Day,Jon Secada,0
32369,7,Life Is A Highway,Tom Cochrane,0
32369,8,Giving Him Something He Can Feel,En Vogue,0
32369,9,Achy Breaky Heart,Billy Ray Cyrus,0
32369,10,Move This,Technotronic Featuring Ya Kid K,1
32376,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32376,2,Baby-Baby-Baby,TLC,0
32376,3,This Used To Be My Playground,Madonna,0
32376,4,November Rain,Guns N  Roses,0
32376,5,Baby Got Back,Sir Mix-A-Lot,0
32376,6,Life Is A Highway,Tom Cochrane,0
32376,7,Giving Him Something He Can Feel,En Vogue,0
32376,8,Just Another Day,Jon Secada,0
32376,9,Achy Breaky Heart,Billy Ray Cyrus,0
32376,10,Stay,Shakespear s Sister,0
32383,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32383,2,Baby-Baby-Baby,TLC,0
32383,3,November Rain,Guns N  Roses,0
32383,4,This Used To Be My Playground,Madonna,0
32383,5,Baby Got Back,Sir Mix-A-Lot,0
32383,6,Humpin  Around,Bobby Brown,0
32383,7,Giving Him Something He Can Feel,En Vogue,0
32383,8,Just Another Day,Jon Secada,0
32383,9,Stay,Shakespear s Sister,0
32383,10,Life Is A Highway,Tom Cochrane,0
32390,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32390,2,Baby-Baby-Baby,TLC,0
32390,3,November Rain,Guns N  Roses,0
32390,4,Humpin  Around,Bobby Brown,0
32390,5,This Used To Be My Playground,Madonna,0
32390,6,Move This,Technotronic Featuring Ya Kid K,1
32390,7,Stay,Shakespear s Sister,0
32390,8,Baby Got Back,Sir Mix-A-Lot,0
32390,9,Giving Him Something He Can Feel,En Vogue,0
32390,10,Just Another Day,Jon Secada,0
32397,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32397,2,Baby-Baby-Baby,TLC,0
32397,3,Humpin  Around,Bobby Brown,0
32397,4,November Rain,Guns N  Roses,0
32397,5,Stay,Shakespear s Sister,0
32397,6,Giving Him Something He Can Feel,En Vogue,0
32397,7,Sometimes Love Just Ain t Enough,Patty Smyth,0
32397,8,Just Another Day,Jon Secada,0
32397,9,Jump Around,House Of Pain,0
32397,10,Move This,Technotronic Featuring Ya Kid K,1
32404,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32404,2,Baby-Baby-Baby,TLC,0
32404,3,Humpin  Around,Bobby Brown,0
32404,4,Stay,Shakespear s Sister,0
32404,5,November Rain,Guns N  Roses,0
32404,6,Sometimes Love Just Ain t Enough,Patty Smyth,0
32404,7,Jump Around,House Of Pain,0
32404,8,Just Another Day,Jon Secada,0
32404,9,The One,Elton John,0
32404,10,She s Playing Hard To Get,Hi-Five,0
32411,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32411,2,Sometimes Love Just Ain t Enough,Patty Smyth,0
32411,3,Baby-Baby-Baby,TLC,0
32411,4,Humpin  Around,Bobby Brown,0
32411,5,November Rain,Guns N  Roses,0
32411,6,Stay,Shakespear s Sister,0
32411,7,Jump Around,House Of Pain,0
32411,8,Just Another Day,Jon Secada,0
32411,9,She s Playing Hard To Get,Hi-Five,0
32411,10,Please Don t Go,K.W.S.,0
32418,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32418,2,Sometimes Love Just Ain t Enough,Patty Smyth,0
32418,3,Humpin  Around,Bobby Brown,0
32418,4,Baby-Baby-Baby,TLC,0
32418,5,Jump Around,House Of Pain,0
32418,6,She s Playing Hard To Get,Hi-Five,0
32418,7,November Rain,Guns N  Roses,0
32418,8,Please Don t Go,K.W.S.,0
32418,9,Just Another Day,Jon Secada,0
32418,10,Stay,Shakespear s Sister,0
32425,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32425,2,Sometimes Love Just Ain t Enough,Patty Smyth,0
32425,3,Jump Around,House Of Pain,0
32425,4,Humpin  Around,Bobby Brown,0
32425,5,Baby-Baby-Baby,TLC,0
32425,6,She s Playing Hard To Get,Hi-Five,0
32425,7,Please Don t Go,K.W.S.,0
32425,8,People Everyday,Arrested Development,0
32425,9,When I Look Into Your Eyes,Firehouse,0
32425,10,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32432,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32432,2,Sometimes Love Just Ain t Enough,Patty Smyth,0
32432,3,Jump Around,House Of Pain,0
32432,4,Humpin  Around,Bobby Brown,0
32432,5,She s Playing Hard To Get,Hi-Five,0
32432,6,Please Don t Go,K.W.S.,0
32432,7,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32432,8,When I Look Into Your Eyes,Firehouse,0
32432,9,Baby-Baby-Baby,TLC,0
32432,10,People Everyday,Arrested Development,0
32439,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32439,2,Sometimes Love Just Ain t Enough,Patty Smyth,0
32439,3,Erotica,Madonna,0
32439,4,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32439,5,Jump Around,House Of Pain,0
32439,6,How Do You Talk To An Angel,The Heights,0
32439,7,She s Playing Hard To Get,Hi-Five,0
32439,8,When I Look Into Your Eyes,Firehouse,0
32439,9,People Everyday,Arrested Development,0
32439,10,Please Don t Go,K.W.S.,0
32446,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32446,2,Sometimes Love Just Ain t Enough,Patty Smyth,0
32446,3,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32446,4,How Do You Talk To An Angel,The Heights,0
32446,5,Erotica,Madonna,0
32446,6,Jump Around,House Of Pain,0
32446,7,She s Playing Hard To Get,Hi-Five,0
32446,8,Free Your Mind,En Vogue,0
32446,9,Rhythm Is A Dancer,Snap,0
32446,10,People Everyday,Arrested Development,0
32453,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32453,2,How Do You Talk To An Angel,The Heights,0
32453,3,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32453,4,Sometimes Love Just Ain t Enough,Patty Smyth,0
32453,5,Erotica,Madonna,0
32453,6,Jump Around,House Of Pain,0
32453,7,Rhythm Is A Dancer,Snap,0
32453,8,Rump Shaker,Wreckx-N-Effect,0
32453,9,Real Love,Mary J. Blige,0
32453,10,What About Your Friends,TLC,0
32460,1,How Do You Talk To An Angel,The Heights,0
32460,2,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32460,3,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32460,4,If I Ever Fall In Love,Shai,0
32460,5,Sometimes Love Just Ain t Enough,Patty Smyth,0
32460,6,Rump Shaker,Wreckx-N-Effect,0
32460,7,Rhythm Is A Dancer,Snap,0
32460,8,What About Your Friends,TLC,0
32460,9,Erotica,Madonna,0
32460,10,Jump Around,House Of Pain,0
32467,1,How Do You Talk To An Angel,The Heights,0
32467,2,If I Ever Fall In Love,Shai,0
32467,3,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32467,4,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32467,5,Rump Shaker,Wreckx-N-Effect,0
32467,6,Rhythm Is A Dancer,Snap,0
32467,7,What About Your Friends,TLC,0
32467,8,Sometimes Love Just Ain t Enough,Patty Smyth,0
32467,9,Real Love,Mary J. Blige,0
32467,10,Jump Around,House Of Pain,0
32474,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32474,2,How Do You Talk To An Angel,The Heights,0
32474,3,If I Ever Fall In Love,Shai,0
32474,4,Rump Shaker,Wreckx-N-Effect,0
32474,5,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32474,6,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32474,7,Rhythm Is A Dancer,Snap,0
32474,8,Real Love,Mary J. Blige,0
32474,9,What About Your Friends,TLC,0
32474,10,Good Enough,Bobby Brown,0
32481,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32481,2,If I Ever Fall In Love,Shai,0
32481,3,Rump Shaker,Wreckx-N-Effect,0
32481,4,How Do You Talk To An Angel,The Heights,0
32481,5,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32481,6,Rhythm Is A Dancer,Snap,0
32481,7,Real Love,Mary J. Blige,0
32481,8,Good Enough,Bobby Brown,0
32481,9,What About Your Friends,TLC,0
32481,10,"End Of The Road (From ""Boomerang"")",Boyz II Men,0
32488,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32488,2,If I Ever Fall In Love,Shai,0
32488,3,Rump Shaker,Wreckx-N-Effect,0
32488,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32488,5,How Do You Talk To An Angel,The Heights,0
32488,6,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32488,7,Rhythm Is A Dancer,Snap,0
32488,8,Good Enough,Bobby Brown,0
32488,9,Real Love,Mary J. Blige,0
32488,10,What About Your Friends,TLC,0
32495,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32495,2,If I Ever Fall In Love,Shai,0
32495,3,Rump Shaker,Wreckx-N-Effect,0
32495,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32495,5,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32495,6,How Do You Talk To An Angel,The Heights,0
32495,7,Rhythm Is A Dancer,Snap,0
32495,8,Good Enough,Bobby Brown,0
32495,9,Real Love,Mary J. Blige,0
32495,10,What About Your Friends,TLC,0
32502,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32502,2,Rump Shaker,Wreckx-N-Effect,0
32502,3,If I Ever Fall In Love,Shai,0
32502,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32502,5,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32502,6,Rhythm Is A Dancer,Snap,0
32502,7,Good Enough,Bobby Brown,0
32502,8,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32502,9,How Do You Talk To An Angel,The Heights,0
32502,10,Real Love,Mary J. Blige,0
32509,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32509,2,Rump Shaker,Wreckx-N-Effect,0
32509,3,If I Ever Fall In Love,Shai,0
32509,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32509,5,Rhythm Is A Dancer,Snap,0
32509,6,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32509,7,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32509,8,Good Enough,Bobby Brown,0
32509,9,What About Your Friends,TLC,0
32509,10,Real Love,Mary J. Blige,0
32516,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32516,2,Rump Shaker,Wreckx-N-Effect,0
32516,3,If I Ever Fall In Love,Shai,0
32516,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32516,5,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32516,6,Rhythm Is A Dancer,Snap,0
32516,7,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32516,8,Good Enough,Bobby Brown,0
32516,9,What About Your Friends,TLC,0
32516,10,Real Love,Mary J. Blige,0
32523,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32523,2,If I Ever Fall In Love,Shai,0
32523,3,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32523,4,Rump Shaker,Wreckx-N-Effect,0
32523,5,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32523,6,Rhythm Is A Dancer,Snap,0
32523,7,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32523,8,Good Enough,Bobby Brown,0
32523,9,What About Your Friends,TLC,0
32523,10,Deeper And Deeper,Madonna,0
32530,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32530,2,If I Ever Fall In Love,Shai,0
32530,3,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32530,4,Rump Shaker,Wreckx-N-Effect,0
32530,5,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32530,6,Rhythm Is A Dancer,Snap,0
32530,7,Good Enough,Bobby Brown,0
32530,8,Deeper And Deeper,Madonna,0
32530,9,A Whole New World (Aladdin s Theme),Peabo Bryson,0
32530,10,"I d Die Without You (From ""Boomerang"")",P.M. Dawn,0
32537,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32537,2,If I Ever Fall In Love,Shai,0
32537,3,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32537,4,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32537,5,Rump Shaker,Wreckx-N-Effect,0
32537,6,A Whole New World (Aladdin s Theme),Peabo Bryson,0
32537,7,Deeper And Deeper,Madonna,0
32537,8,Good Enough,Bobby Brown,0
32537,9,Rhythm Is A Dancer,Snap,0
32537,10,7,Prince And The New Power Generation,1
32544,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32544,2,If I Ever Fall In Love,Shai,0
32544,3,A Whole New World (Aladdin s Theme),Peabo Bryson,0
32544,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32544,5,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32544,6,Rump Shaker,Wreckx-N-Effect,0
32544,7,Ordinary World,Duran Duran,0
32544,8,7,Prince And The New Power Generation,1
32544,9,Deeper And Deeper,Madonna,0
32544,10,Mr. Wendal,Arrested Development,0
32551,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
32551,2,A Whole New World (Aladdin s Theme),Peabo Bryson,0
32551,3,If I Ever Fall In Love,Shai,0
32551,4,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,0
32551,5,Ordinary World,Duran Duran,0
32551,6,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,0
32551,7,Mr. Wendal,Arrested Development,0
32551,8,7,Prince And The New Power Generation,1
32551,9,Rump Shaker,Wreckx-N-Effect,0
32551,10,"I m Every Woman (From ""The Bodyguard"")",Whitney Houston,0
32558,1,"I Will Always Love You (From ""The Bodyguard"")",Whitney Houston,0
